semantic_sim,normalized_y,is_max,text_length,has_currency,label
0.2813606560230255,0.7076810176125244,0.0,9,0.0,0
0.0,0.7312866927592955,0.0,25,0.0,1
0.5031987428665161,0.7536692759295499,0.0,6,0.0,0
0.0,0.7718933463796478,0.0,8,0.0,0
0.0,0.837573385518591,0.0,8,0.0,0
0.0,0.8431996086105675,0.0,0,0.0,0
0.0,0.861912915851272,0.0,3,0.0,0
0.0,0.8561643835616438,0.0,0,0.0,0
0.5795110464096069,0.8805039138943248,0.0,6,0.0,0
0.0,0.8745107632093934,0.0,0,0.0,0
0.0,0.8938356164383562,0.0,0,0.0,0
0.0,0.24114730878186968,1.0,12,0.0,0
0.0,0.3459631728045326,0.0,20,0.0,0
0.0,0.3459631728045326,0.0,14,0.0,0
0.0,0.3459631728045326,0.0,6,0.0,0
0.0,0.46671388101983,0.0,0,0.0,0
0.0,0.46919263456090654,0.0,1,0.0,1
0.0,0.46990084985835695,0.0,0,0.0,1
0.0,0.5028328611898017,0.0,9,0.0,1
0.358367383480072,0.5389518413597734,0.0,17,0.0,0
0.0,0.5686968838526912,0.0,17,0.0,1
0.2848585844039917,0.6012747875354107,0.0,16,0.0,1
0.4502101540565491,0.6292492917847026,0.0,8,0.0,0
0.0,0.6572237960339944,0.0,11,0.0,0
0.404455304145813,0.6901558073654391,0.0,15,0.0,0
0.4837096035480499,0.6901558073654391,0.0,14,0.0,0
